財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
7685,2020/12,8837536000,3251197000,3233110000,1595928000,150000000,2195983000,230.72,36.6
7686,2021/03,26994000000,3212000000,3087000000,2070000000,5614000000,4166000000,413,11.9
7687,2021/03,1248000000,905000000,905000000,379000000,-,-,416.13,72.5
7688,2021/03,10069261000,2975849000,2975808000,2162412000,1250000000,633732000,1203.04,29.6
7689,2021/03,3431856000,2802499000,2802499000,2012432000,-,-,945.85,81.7
7692,2021/07,1593341000,993266000,993266000,712555000,-,73339000,324.68,62.3
7694,2021/03,4431542000,2027078000,2027078000,584610000,-,693163000,361.33,45.7
7695,2021/03,1520953000,788809000,788809000,347474000,-,105091000,350.82,51.9
7698,2021/03,14316205000,2337294000,2324937000,2249937000,1250000000,2312143000,1455.27,16.3
7701,2021/03,497459000000,335504000000,323267000000,262966000000,1462000000,281000000,1138.67,67.4
7702,2021/03,69085000000,34993000000,34772000000,17241000000,4304000000,9336000000,1426.72,50.4
7703,2020/03,44130000000,38992000000,37781000000,26239000000,-,-,1884.25,88.3
7705,2021/03,38683254000,27756414000,23218807000,20704699000,2131624000,2431599000,2328.13,61.7
7707,2021/06,11568807000,6578594000,6627710000,-567278000,2200000000,1284521000,237.78,56.9
7709,2021/03,2531289000,1117326000,1075785000,-794246000,563006000,374670000,81.15,44.1
7711,2021/09,6376000000,3498000000,3410502000,1835772000,690000000,-,596.16,54.9
7713,2021/05,17235400000,13862967000,13327720000,8246261000,276016000,368516000,1947.96,80
7715,2021/03,50822875000,25659499000,23321007000,14816642000,6454799000,4867232000,1308.92,49
7716,2020/12,82470741000,76272075000,73890460000,77435739000,100000000,-,877.95,92.3
7717,2021/03,80591000000,32915000000,31172000000,27262000000,120000000,12964000000,3233.68,38.8
7718,2020/12,71621831000,49821965000,52001489000,38297686000,2500000000,-,1383.41,68.2
7719,2021/02,4468270000,2041712000,1672043000,-1237912000,212670000,353591000,286.32,45.7
7721,2021/03,53546000000,31939000000,29619000000,23076000000,8516000000,2424000000,1919.18,58.7
7722,2021/03,18690860000,11125385000,10699952000,8839976000,1320000000,789074000,779.62,58.7
7723,2021/03,57167000000,34357000000,30722000000,27257000000,298000000,433000000,6700.44,60.1
7725,2021/05,11564522000,9038001000,9047977000,4826850000,210000000,593856000,821.96,78.2
7726,2021/03,19659244000,9306758000,7190019000,3788129000,2149756000,2192215000,1610.99,46.4
7727,2021/03,22131131000,13084215000,9247322000,5313179000,2757203000,909303000,568.61,57.6
7729,2021/03,161556000000,116777000000,113487000000,83874000000,1300000000,4000000000,2810.78,71.4
7730,2021/08,42693000000,39202000000,38650000000,39750000000,-,-,398.29,91.8
7731,2021/03,989737000000,538726000000,537585000000,457352000000,29943000000,104131000000,1464.06,54.3
7732,2021/03,168210000000,70687000000,71200000000,37074000000,12530000000,5162000000,659.31,41.2
7733,2021/03,1183330000000,395480000000,394326000000,278243000000,31529000000,323735000000,306.72,33.3
7734,2021/03,64326034000,52615315000,49267900000,44641217000,995000000,850580000,2193.61,79.3
7735,2021/03,382632000000,208548000000,184612000000,144669000000,-,10000000000,4475.15,54.5
7739,2020/12,117211000000,97629000000,97197000000,85148000000,-,2100000000,2339.02,81.5
7740,2020/12,58190000000,45777000000,43675000000,38655000000,1908000000,291000000,2195.68,78.7
7741,2021/03,853290000000,672412000000,688000000000,710274000000,-,-,1862.95,80.6
7743,2021/03,41261753000,11654758000,11189657000,6352521000,12048954000,7159892000,459.07,27.9
7744,2020/12,236252000000,119185000000,105416000000,59137000000,23681000000,57354000000,2959.98,44.6
7745,2021/03,54119000000,23387000000,23252000000,11506000000,11374000000,3825000000,1007.02,38.4
7746,2021/03,8032799000,1289693000,1330466000,-1899069000,812500000,3967376000,55.36,16.1
7747,2021/06,115427000000,92938000000,89312000000,61155000000,4593000000,3450000000,349.17,80.5
7748,2021/03,6320166000,5128276000,5128276000,2129834000,-,75000000,1341.27,81.1
7749,2021/03,49920489000,43636632000,43441829000,35012669000,-,-,2596.6,87.4
7751,2020/12,4625614000000,2784041000000,2575031000000,-,-,-,2462.32,55.7
7752,2021/03,1887868000000,923852000000,920246000000,561578000000,82731000000,139676000000,1281.29,48.8
7758,2021/03,7018000000,5545000000,5096000000,1913000000,16000000,-,3311.63,78.8
7760,2021/09,17121000000,7529000000,7399594000,6523565000,2270003000,2000639000,461.18,43.9
7762,2021/03,365811000000,212864000000,193713000000,128393000000,9648000000,55212000000,652.47,55.8
7768,2020/03,19518630000,13261663000,13123988000,10175782000,-,-,9415.1,67.9
7769,2021/03,35704000000,25046000000,23031000000,3350000000,332000000,1510000000,3029.37,70.1
7771,2021/03,5371800000,1404447000,1417077000,-2561039000,1307244000,833138000,63.76,26.1
7774,2021/03,8119186000,7164401000,7164401000,-582837000,-,-,176.42,88.2
7775,2021/03,10752921000,6182275000,6182275000,7112107000,1000000000,1177859000,215.2,57.5
7776,2020/12,1806457000,1526373000,1516651000,-4401491000,-,160000000,93.85,83.2
7777,2021/04,3508287000,1659828000,1447077000,-19168003000,407600000,-,27.25,34.5
7779,2021/03,48119000000,43786000000,43776000000,2177000000,31000000,49000000,203.48,91
7780,2021/03,127153000000,60985000000,59273000000,47660000000,258000000,8278000000,1565.09,46.5
7781,2021/06,8174788000,3190348000,3189317000,2545250000,-,217831000,931.33,39
7782,2020/12,2897135000,1967871000,1990304000,1765101000,200000000,135000000,313.95,67.9
7791,2021/03,7084404000,2205276000,2215544000,1875534000,1275000000,680000000,669.72,31.1
7792,2021/09,3618000000,2240000000,2240108000,1296538000,-,99736000,251.06,61.9
7800,2021/09,2944000000,2289000000,2271794000,1961106000,-,17500000,707.64,77.7
7803,2021/06,37515349000,13894482000,13001021000,7057633000,80000000,8680963000,405.22,35.3
7804,2020/10,3025312000,2613975000,2613975000,2051975000,-,-,1136.51,86.4
7805,2021/08,6703000000,3032000000,3030625000,1696317000,-,1443002000,610.98,45.2
7806,2021/09,46939000000,38154000000,37989000000,6859000000,-,-,974.23,81.1
7807,2021/02,5084100000,1227166000,1226882000,154115000,-,1828099000,273.36,23.4
7808,2021/05,16089131000,4196818000,4085129000,3245758000,1049500000,4582239000,2295.69,26.1
7809,2021/06,8467770000,3240938000,3240938000,2688733000,350000000,2887125000,1243.77,38.3
7810,2021/07,4652950000,1886083000,1854128000,390568000,800000000,1379197000,110.1,39.8
7811,2021/02,31784835000,14222116000,12575200000,10360425000,4826012000,1818362000,1590.02,40.9
7812,2021/06,14144469000,5074167000,4606153000,4345135000,2864148000,1585682000,1463.67,31.7
7813,2021/06,6213462000,2743787000,2772851000,2184423000,950000000,867891000,777.93,44.2
7814,2020/12,61966000000,12544000000,11143000000,6345000000,31000000000,5900000000,222.38,18.1
7815,2021/03,15181377000,4605943000,3895670000,4964382000,300000000,5535891000,1511.97,25.8
7816,2020/12,16866105000,10579028000,10628745000,3063286000,855000000,1260000000,561.27,62.7
7817,2021/03,154358000000,113822000000,112764000000,63798000000,100000000,91000000,1958.2,73.7
7818,2021/08,14422000000,11325000000,11325000000,8020557000,-,426613000,393.91,78.5
7819,2021/09,13972000000,5239000000,4898238000,4169477000,100000000,3722000000,389.06,36.8
7820,2021/03,35169849000,24828448000,23299441000,20357863000,1717709000,110673000,956.68,68.2
7821,2021/09,64267000000,37783000000,37752000000,32694000000,-,453000000,1196.58,58.7
7822,2021/03,80673000000,42210000000,40664000000,36829000000,2920000000,105000000,957.14,52.4
7823,2021/03,44919000000,25255000000,25011000000,19075000000,-,-,780.98,55.8
7826,2021/06,55690000000,28497000000,28236000000,17172000000,5700000000,5518000000,4051.25,50.7
7827,2020/10,14226776000,3728667000,3722949000,2519263000,425000000,6036953000,2146.1,26.2
7829,2021/02,24067000000,6792000000,6459000000,-3594000000,2739000000,9028000000,99.72,27.3
7831,2020/10,13727000000,5565000000,5391000000,1969000000,-,1859000000,226.2,40.5
7832,2021/03,732782000000,511433000000,472814000000,414487000000,-,20234000000,2323.97,69.7
7833,2020/12,5190943000,4351789000,4345140000,3602296000,-,-,450.51,83.8
7836,2021/03,1575262000,460544000,457378000,-275012000,-,490882000,18.11,29.1
7837,2021/03,13198155000,2856570000,2835880000,1808980000,3300000000,1846380000,682.85,21.6
7838,2021/03,43917397000,15446126000,14576989000,8553158000,210000000,8805664000,338.71,35
7839,2021/09,23778000000,18528000000,18944337000,17290836000,-,-,690.24,77.9
7840,2021/03,62217000000,37412000000,35255000000,35881000000,3300000000,-,998.29,60.1
7841,2020/12,17964046000,15239646000,13898869000,11735683000,100000000,600000000,1742.13,84.8
7844,2021/03,33463000000,26751000000,26695000000,16262000000,160000000,-,443.17,79.9
7846,2020/12,123571000000,87873000000,93771000000,103577000000,4652000000,6659000000,2199.12,70.2
7847,2021/02,5498956000,4366221000,4365320000,3616530000,331935000,-,675.21,79.4
7849,2020/12,5755723000,4832363000,4382866000,3306216000,-,-,2517.05,84
7850,2021/07,9387542000,2397668000,2050003000,1178776000,1100000000,2218413000,789.13,25.2
7851,2021/03,3618396000,2559687000,2536285000,792693000,427200000,-,541.06,70.7
7855,2021/03,2849829000,2307591000,2394389000,2013600000,10000000,56671000,1133.53,81
7856,2020/10,32800677000,23525280000,23666994000,20883705000,1942617000,209924000,1625.54,71.7
7857,2021/03,18246483000,14201274000,13434599000,11402860000,50000000,432354000,3310.85,75.6
7859,2021/03,3475103000,2509569000,2487599000,-454526000,316804000,13300000,169.7,71.7
7860,2021/03,105105000000,58339000000,54168000000,50209000000,-,4000000,1335.35,52.6
7862,2021/03,224622000000,172991000000,167739000000,151685000000,117000000,-,1531.98,75.7
7863,2021/03,7037313000,2691199000,2482904000,2203076000,1230000000,313976000,927.34,38.2
7864,2021/03,159367000000,103080000000,98410000000,93372000000,5416000000,5115000000,1869.57,64.7
7865,2021/01,2673833000,2244239000,2148094000,1780856000,-,-,513.06,83.9
7867,2021/03,147614000000,69928000000,58590000000,48226000000,6833000000,27465000000,742.44,47.1
7868,2021/03,64592000000,31622000000,31091000000,23342000000,1300000000,17528000000,1264.76,48.8
7869,2020/09,3312228000,1976120000,1974492000,1364066000,855000000,12341000,4962.47,59.7
7870,2021/08,7650000000,5180000000,5155132000,4410060000,370000000,14830000,863.55,67.7
7871,2021/03,47518000000,32284000000,30116000000,26587000000,255000000,-,1555.2,66.7
7872,2021/03,33775000000,14108000000,13999000000,9613000000,-,6485000000,1313.91,41.3
7873,2020/03,53229000000,31524000000,32180000000,18693000000,1258000000,1925000000,78.11,59.2
7874,2021/03,68590000000,34234000000,30595000000,20366000000,200000000,25250000000,950.49,47.4
7875,2021/03,29605000000,14048000000,13245000000,9977000000,1870000000,1377000000,1708.08,47
7877,2021/03,9585891000,6894781000,6336388000,3942450000,175500000,534593000,4996.96,71.9
7878,2021/01,2390323000,1263962000,1262084000,181839000,543400000,118530000,3377.52,52.9
7879,2020/11,58596285000,30516361000,28138783000,24833822000,6423455000,2446750000,1684.46,46.8
7883,2021/03,19107453000,10608711000,9034107000,7910949000,1630000000,77400000,679.77,55.1
7885,2021/03,35331919000,29161019000,28808614000,24709774000,-,26320000,1918.97,82.5
7886,2021/03,8618966000,1330527000,1386071000,-281812000,1736184000,2511795000,1323.78,15.4
7887,2021/03,24026762000,19497099000,19506871000,15660542000,1296595000,38000000,20171.81,81.1
7888,2021/05,56633000000,20649000000,21381000000,13344000000,5820000000,7577000000,665.57,35.8
7891,2020/03,13527731000,9291165000,8485528000,6497579000,326582000,-,3256.42,66.1
7893,2021/03,36336904000,23452414000,23422622000,17032541000,56672000,301652000,877.73,64.5
7894,2021/02,15684484000,7635053000,7243020000,4652753000,725301000,603228000,4798.33,48.6
7895,2021/03,36495000000,9280000000,8598000000,-4232000000,5000000000,2754000000,460.57,25.4
7896,2021/03,10153000000,6650000000,6650000000,1745000000,-,651000000,1489.42,65.5
7897,2021/03,12678977000,5251052000,5167767000,2827469000,600000000,2984100000,185.21,41.4
7898,2021/03,91142000000,41129000000,35648000000,22926000000,8707000000,23615000000,4295.81,44
7899,2021/04,3782887000,3149609000,3528181000,1861488000,12000000,-,599.61,83.3
7901,2021/04,3844561000,2765899000,2762537000,158444000,-,-,7327.56,71.9
7902,2021/03,8974455000,8108788000,7998598000,6492449000,-,-,2212.51,90.4
7903,2020/03,5114321000,1910156000,1774760000,1635013000,200000000,717200000,5075.89,37.3
7905,2021/03,172553000000,76771000000,60877000000,33009000000,9889000000,8950000000,2612.5,39.4
7906,2021/03,55071378000,39651011000,40664345000,29510927000,79929000,1659166000,452.82,72
7908,2021/03,22827000000,17961000000,18035000000,13184000000,-,-,380.93,78.7
7911,2021/03,2363503000000,1453164000000,1053871000000,832978000000,30588000000,193581000000,3870.14,56
7912,2021/03,1825019000000,1098613000000,820352000000,683784000000,37321000000,11569000000,3716.85,57.2
7914,2021/03,129077000000,62944000000,53533000000,49438000000,-,16604000000,7586.29,48.7
7915,2020/12,199726000000,82081000000,82083000000,51974000000,23534000000,8877000000,1641.6,41.1
7916,2021/03,29873162000,17783235000,15776648000,5805811000,2610000000,350000000,5746.74,58.9
7917,2021/03,117393000000,77941000000,69910000000,57358000000,1643000000,1075000000,3811.34,61.8
7918,2021/03,10405000000,-4479000000,-4479000000,-10142000000,1438000000,-,-140.32,-43.1
7919,2021/03,10700659000,3545059000,3322084000,1891215000,1378250000,1343500000,196.32,31.5
7921,2021/05,30972324000,22468267000,20685265000,14065177000,222500000,332840000,1672.2,70.8
7922,2021/03,12046927000,7813048000,7433748000,4318913000,488592000,300000000,1261.61,64.9
7923,2021/03,18099756000,9274565000,8154815000,3720481000,350000000,2649700000,1833.96,51
7925,2021/03,44918000000,37360000000,35792000000,27087000000,370000000,60000000,2521.15,83.2
7927,2021/03,23136546000,12741690000,12611104000,8573937000,2550000000,2209840000,1671.5,51.9
7928,2021/08,6435000000,4621000000,3933085000,2830316000,-,-,1431.91,71.8
7931,2021/03,58785000000,46208000000,45796000000,45124000000,65000000,160000000,2665.09,77.9
7932,2021/03,69410000000,32966000000,23845000000,17548000000,6634000000,10910000000,11268.44,46.7
7936,2020/12,333180000000,126763000000,136501000000,107392000000,6219000000,2500000000,689.57,37.9
7937,2021/03,68332000000,66754000000,66741000000,47129000000,-,-,4170.3,97.7
7938,2021/03,27871000000,10285000000,8908000000,2950000000,9386000000,2502000000,3206.79,36.6
7939,2021/03,5849470000,2654547000,2643002000,1820101000,925556000,304612000,712.71,45.4
7940,2021/03,26092096000,14289553000,14163537000,12131079000,100000000,2609404000,1457.59,54.6
7942,2021/03,129053000000,85561000000,85191000000,63045000000,7500000000,8680000000,2767.24,63.9
7943,2021/03,147630000000,101688000000,100626000000,82846000000,998000000,14587000000,2782.77,69
7944,2020/12,46096000000,20151000000,22386000000,13230000000,138000000,5762000000,730.9,43.1
7945,2021/03,37098000000,23331000000,22728000000,9126000000,1000000000,3250000000,2619.15,62.9
7946,2021/03,4198816000,2225587000,2225470000,441799000,-,585727000,1994.84,53
7947,2021/03,247234000000,124980000000,122980000000,99959000000,16326000000,36966000000,1520.05,50.3
7949,2021/03,41557000000,34936000000,34874000000,31367000000,-,-,3773.05,84.1
7950,2021/03,16491124000,14829789000,14771607000,10322273000,-,-,18258.72,89.9
7951,2021/03,557616000000,396949000000,395958000000,337923000000,-,-,2252.34,71
7952,2021/03,60699000000,27934000000,27786000000,20369000000,6060000000,5384000000,3236.42,45.8
7953,2021/03,16692742000,9271908000,8974129000,5449010000,1500000000,231750000,729.87,54.7
7955,2021/03,83939000000,52761000000,50769000000,25570000000,4190000000,2329000000,1430.18,62.9
7956,2020/12,93472000000,72625000000,70020000000,61120000000,-,-,584.31,74.8
7957,2020/12,15904804000,10092372000,9729522000,2363210000,92254000,2538991000,6591.79,63.5
7958,2021/03,92386737000,72895467000,71274383000,40388885000,-,-,3153.43,78.9
7959,2020/10,39511263000,31201054000,26809117000,18107892000,950000000,-,2706.67,69.9
7961,2021/03,10938000000,8259000000,8257000000,3792000000,-,-,1992.7,75.5
7962,2021/06,30565239000,24118184000,23525522000,22468110000,40000000,117680000,843.66,78.6
7963,2020/12,19004153000,10465670000,10474275000,9418605000,1485000000,3157500000,2090.67,55.1
7965,2020/11,97019000000,72917000000,70746000000,63474000000,-,1500000000,1069.57,74.5
7966,2021/03,280262000000,197350000000,197850000000,155241000000,1516000000,2546000000,2722.89,70.2
7970,2021/03,108212000000,86677000000,89944000000,69257000000,-,-,1067.59,79.8
7971,2021/03,76817000000,38087000000,36043000000,24033000000,1625000000,5000000000,618.19,49.2
7972,2020/12,105096000000,44189000000,43691000000,28950000000,10055000000,6491000000,969.42,41.6
7974,2021/03,2446918000000,1874614000000,1861582000000,1993325000000,-,-,15734.78,76.6
7975,2021/02,12866949000,9624354000,9287387000,6446518000,227000000,524000000,5672.02,74.8
7976,2020/12,114882000000,91855000000,85266000000,83807000000,1528000000,4018000000,1604.89,78.4
7979,2021/03,37813000000,30198000000,26037000000,14116000000,98000000,1190000000,1690.4,79.4
7980,2021/03,13984445000,5619216000,4991975000,4206336000,1300000000,1420000000,790.17,40.2
7981,2021/03,258652000000,175310000000,170455000000,114296000000,9700000000,-,2396.97,67.8
7983,2020/10,17545097000,13778025000,13294216000,11908041000,100000000,200000000,4669.48,78.5
7984,2020/12,320296000000,226335000000,206551000000,186877000000,4602000000,5215000000,1898.42,70.1
7985,2021/03,6544185000,2526413000,2466980000,1394058000,1109668000,617279000,2109.82,38.6
7986,2020/12,5373932000,3339528000,3257223000,2166130000,-,-,1915.22,61.2
7987,2021/03,57113000000,28046000000,24863000000,10965000000,4753000000,7697000000,1000.76,45.2
7988,2021/03,307127000000,178649000000,183534000000,176455000000,8771000000,25405000000,1737.8,57.5
7989,2020/12,57779253000,44432295000,39899402000,31701118000,-,-,2053.92,69.2
7990,2021/03,77730000000,27577000000,25093000000,21791000000,12800000000,8785000000,1194.71,35.3
7991,2021/03,22281131000,12008760000,11391121000,8134797000,2117416000,3055865000,1378.39,53.6
7992,2020/12,6942000000,2049439000,1456814000,-4197899000,999664000,-,140.31,29.5
7994,2021/03,245473000000,139776000000,125568000000,90242000000,6108000000,3938000000,1381.6,56.5
7995,2021/03,52691000000,37274000000,34335000000,17968000000,1538000000,2506000000,2019.87,67.7
7997,2020/11,9617045000,3405051000,2605851000,-234633000,2079300000,712260000,1994.22,35.3
7999,2021/03,25222000000,20268000000,21381000000,9432000000,-,-,4283.25,77.3
8001,2021/03,11178432000000,3870240000000,3316281000000,3238948000000,710213000000,2445099000000,2232.84,29.7
8002,2021/03,6938958000000,1911769000000,1819055000000,1071639000000,623501000000,1810355000000,1047.58,26.2
8005,2021/03,49903000000,26648000000,26074000000,13414000000,4300000000,3075000000,764.29,53.4
8006,2021/03,53294000000,30750000000,27171000000,16860000000,2076000000,63000000,6753.66,57
8007,2021/03,42121000000,17454000000,16233000000,10685000000,876000000,600000000,3872.15,41.4
8008,2021/02,53000000000,39543000000,35458000000,31978000000,-,-,1844.66,74.6
8011,2021/02,52926000000,33462000000,29755000000,6109000000,3200000000,2800000000,2763.23,63.2
8012,2021/03,640587000000,338431000000,284763000000,265920000000,33050000000,34514000000,2670.09,51.5
8013,2021/01,11773000000,6694000000,6490000000,-834000000,2034000000,300000000,815.26,56.9
8014,2021/03,110591000000,58831000000,57798000000,49903000000,1809000000,358000000,2390.02,53.2
8015,2021/03,5228004000000,1658015000000,1469657000000,1125326000000,571542000000,1071951000000,4177.07,28.1
8016,2021/02,196052000000,59509000000,68926000000,9321000000,61618000000,16430000000,418.32,28.9
8018,2021/03,51648000000,38330000000,32817000000,29622000000,2820000000,-,868.18,73.5
8020,2021/03,557495000000,180492000000,143926000000,78070000000,57723000000,64434000000,1723.42,25.8
8022,2021/03,157137000000,104174000000,99843000000,43782000000,4868000000,9066000000,4062.51,66
8023,2021/03,23786252000,8173780000,7343827000,5294683000,3300000000,181350000,596.5,34.2
8025,2021/03,27237379000,11830669000,10749431000,7315733000,5573000000,3230000000,2971.04,43.4
8028,2021/02,1896269000000,616360000000,595582000000,308147000000,58896000000,55929000000,1176.84,31.4
8029,2020/12,46722000000,24240000000,23721000000,15691000000,2480000000,8071000000,3137.54,51.7
8030,2021/03,68855000000,27245000000,20424000000,16775000000,4000000000,18787000000,5794.26,33.6
8031,2021/03,12515845000000,4822887000000,4570420000000,3547789000000,-,-,2739.28,36.5
8032,2021/03,321986000000,89872000000,74467000000,55661000000,36324000000,33412000000,6103.88,25.9
8035,2021/03,1425364000000,1024562000000,937468000000,835240000000,-,-,6512.17,71.1
8036,2020/03,714802000000,450954000000,450184000000,399462000000,-,-,-,63
8037,2021/03,256486000000,119895000000,111054000000,99901000000,42210000000,12292000000,3381.78,44.3
8038,2021/03,30068000000,18263000000,18149000000,14885000000,2346000000,3127000000,4641.56,60.7
8039,2021/03,15556000000,5699000000,5348000000,2333000000,936000000,4338000000,2539.63,36.6
8040,2020/12,15813489000,7479452000,7414721000,285331000,3600000000,730000000,2222.16,47.3
8041,2021/03,72733000000,23143000000,21831000000,9284000000,13172000000,6734000000,4172.65,31.8
8043,2021/03,131726000000,59125000000,57491000000,33364000000,6253000000,23191000000,3031.36,44.9
8044,2020/03,22020000000,9310000000,9110000000,4877000000,7300000000,-,2956.98,42.3
8045,2021/03,18011000000,12218000000,8950000000,7805000000,-,259000000,1916.76,67.8
8046,2021/03,44060000000,28119000000,27659000000,19836000000,3840000000,-,7855.06,63.8
8050,2021/03,319671000000,113082000000,92839000000,75909000000,72611000000,35263000000,2709.16,34.9
8051,2021/03,245937000000,107630000000,97400000000,82887000000,29000000,135000000,1135.51,43.6
8052,2021/03,64496000000,28377000000,25306000000,21047000000,-,-,4500.58,43.7
8053,2021/03,8079984000000,2695550000000,2527951000000,1871411000000,477927000000,2434285000000,2022.83,31.3
8056,2021/03,254035000000,113986000000,112271000000,98744000000,4317000000,17012000000,1199.34,44.2
8057,2021/07,133116000000,50205000000,42938000000,36124000000,2230000000,-,4617.99,34
8058,2021/03,18634971000000,6538390000000,5613647000000,4422713000000,1262522000000,4381793000000,3803.01,30.1
8059,2021/03,119958000000,53845000000,50434000000,42436000000,7113000000,480000000,5023.6,44.8
8060,2020/12,506604000000,346114000000,342495000000,188481000000,-,-,2664.18,68.2
8061,2021/03,97458000000,29889000000,25888000000,17907000000,6365000000,53000000,2364.96,29.8
8062,2021/03,7784835000,1641368000,1391691000,1042160000,2479901000,-,273.56,21.1
8065,2021/03,115916000000,47635000000,41159000000,39234000000,6730000000,8818000000,2200.78,40.8
8066,2021/03,243543000000,154136000000,135217000000,139646000000,4635000000,4800000000,1414.69,55.8
8068,2021/01,59336000000,37992000000,36006000000,33460000000,6637000000,79000000,2188.83,64
8070,2021/03,74500000000,27606000000,25764000000,19990000000,9351000000,3603000000,1011.47,37.1
8071,2021/03,26232878000,13352159000,13343158000,8324300000,-,3800000000,6356.95,50.6
8072,2021/03,6487547000,1721579000,1327365000,707747000,965604000,184653000,2468.58,26.5
8074,2021/03,237487000000,90242000000,80474000000,54749000000,3744000000,728000000,4057.11,37.7
8075,2021/03,286233000000,57185000000,52785000000,44544000000,37347000000,21625000000,6295.34,19.5
8076,2021/03,59275000000,24075671000,20079731000,17023168000,11900000000,4887200000,2461.9,40.6
8077,2020/10,24299254000,10607515000,7985329000,4500948000,6900000000,1100000000,428.51,43.7
8078,2021/03,824590000000,191857000000,179747000000,137825000000,65859000000,193999000000,4656.14,22.9
8079,2020/10,76582973000,41152323000,38858488000,33379214000,10144481000,5588697000,2399,52.7
8081,2021/03,77299000000,44517000000,42580000000,33892000000,-,-,1659.43,57.6
8084,2021/03,125529000000,69919000000,68629000000,51671000000,407000000,-,3207.95,55.6
8085,2021/03,47253000000,18170000000,16347000000,13461000000,1350000000,707000000,3605.64,37.5
8086,2021/03,854396000000,174053000000,160980000000,87326000000,133987000000,294290000000,987.3,18.8
8087,2021/03,66512000000,44261945000,42451422000,31307517000,-,-,3036.29,66.2
8088,2021/03,512015000000,253586000000,216373000000,151025000000,24208000000,59447000000,4245.31,47.7
8089,2021/03,143874000000,39160000000,36567000000,4331000000,25225000000,25545000000,3904.27,25.2
8090,2020/12,56114000000,13433000000,11797000000,4258000000,-,14000000000,1198.69,23.4
8091,2021/03,65230000000,17347000000,15284000000,11876000000,14822000000,7731000000,5019,26.4
8093,2021/03,51790000000,22258000000,21071000000,8338000000,2843000000,490000000,3621.56,43
8095,2020/11,54319113000,21651252000,20486645000,13942575000,5971800000,5965900000,656.54,39.9
8096,2021/03,75164896000,56415378000,55945928000,39802387000,-,-,1970.26,75
8097,2021/03,187245000000,106468000000,96824000000,84698000000,270000000,4764000000,1471.05,54.2
8098,2021/03,353228000000,175803000000,129188000000,116794000000,33731000000,7475000000,2887.27,49.2
8101,2021/03,60465000000,23239000000,21301000000,13485000000,11631000000,231000000,1852.15,38.4
8103,2021/03,70047000000,34704000000,30619000000,23837000000,3680000000,540000000,824.43,49.2
8104,2021/03,42975000000,13885000000,13452000000,13156000000,1180000000,3569000000,914.88,32
8105,2021/03,4040866000,3276919000,3261557000,-522581000,-,-,58.26,81.1
8107,2021/03,3470150000,1002451000,969495000,-2741378000,458336000,1179608000,6.72,28.5
8108,2021/03,168114000000,54592000000,48366000000,44201000000,8712000000,13329000000,2208.7,31.1
8111,2021/03,91376000000,52916000000,53810000000,50604000000,3600000000,3626000000,1164.18,57.8
8113,2020/12,893413000000,562653000000,493002000000,547259000000,8975000000,24202000000,822.92,55.2
8114,2021/03,107987000000,77963000000,76796000000,48230000000,1000000000,373000000,1033.22,72.2
8115,2021/03,11266465000,5066887000,4972426000,1116104000,4027591000,226232000,1061.14,45
8117,2021/03,39386058000,33536997000,32544766000,27423778000,-,-,1828.71,85.1
8118,2021/03,23966000000,21006000000,20549000000,12321000000,380000000,50000000,1163.36,87.6
8119,2021/03,24055629000,11351069000,10070969000,8740714000,3900000000,1050000000,4747.7,46.7
8123,2021/03,12546326000,6387664000,6492016000,3055496000,2374848000,340096000,3498.78,50.9
8125,2021/02,137477000000,97150000000,97406000000,67064000000,1540000000,3000000,1860.68,70.3
8127,2021/08,21013000000,15947000000,15306229000,5763798000,-,398170000,776.15,75.9
8129,2021/03,683181000000,237405000000,213117000000,168872000000,210000000,19007000000,3364.64,34.7
8130,2021/03,158826000000,93660000000,93196000000,61387000000,1169000000,8660000000,1547.89,58.8
8131,2021/03,145189000000,93289000000,74664000000,66471000000,4207000000,5827000000,1517.46,64
8132,2021/03,96834000000,51905000000,49794000000,32090000000,2323000000,3589000000,4707.81,52.9
8133,2021/03,408327000000,161399000000,136233000000,99829000000,3041000000,14418000000,1206.88,33.4
8135,2021/03,22999000000,9918441000,8537656000,4638082000,206920000,532313000,506.69,43.1
8136,2021/03,85040000000,37285000000,40827000000,47179000000,17030000000,9382000000,461.33,43.7
8137,2021/03,76381000000,35030000000,30802000000,23827000000,4148000000,2400000000,2220.36,45.9
8138,2021/03,15469938000,9503053000,8073275000,5357726000,-,57277000,7107.04,61.3
8139,2021/03,23607917000,11960719000,12663004000,1545292000,8360000000,678384000,779.93,50.7
8140,2021/03,148087000000,89609000000,87310000000,57039000000,18551000000,-,3824.78,60.5
8141,2021/03,73489000000,50340000000,48482000000,37679000000,1295000000,600000000,1340.05,67.7
8142,2021/01,83162000000,19384000000,18657000000,8863000000,11771000000,22159000000,1747.05,22.6
8143,2021/02,3880367000,724600000,630950000,-2132219000,600000000,599170000,302.42,18.4
8144,2021/03,36681000000,26808000000,24634000000,20079000000,1700000000,216000000,4394.67,73.1
8145,2021/03,14879121000,12601744000,12044610000,10190677000,-,-,7154.89,84.7
8147,2021/03,15846124000,9642877000,7762203000,7537776000,297266000,19959000,1813.52,59.3
8150,2021/03,84602000000,43210000000,42899000000,33106000000,25351000000,-,2249.39,51
